Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
cc500b07-43bb-4596-85ee-e07b4f5dc450,Kala Rana,Female,32,Delhi,East Delhi,East Delhi Branch,Business,d5d50c14-79dd-4a18-a916-8a91c3ba73a3,16-01-2025,4:47:28,67618.97,5f419790-0786-4ad0-8fed-0649f923e6aa,Bill Payment,Health,97355.15,POS Mobile Device,"East Delhi, Delhi",ATM,0,INR,+9191113XXXXXX,Bus fare,kalaXXXXX@XXXXX.com
99462c71-9109-4b0a-b48e-fe1c8bd124f7,Riya Sami,Male,18,Uttarakhand,Nainital,Nainital Branch,Business,15d6330e-2455-4855-81ef-7759d9b8d76d,13-01-2025,14:06:59,27010.17,3b6c8c35-a735-4778-a76d-326593322539,Bill Payment,Entertainment,94191.76,Self-service Banking Machine,"Nainital, Uttarakhand",Desktop,0,INR,+9199097XXXXXX,POS transaction,riyaXXXX@XXXXXX.com
9fbbc9f6-4069-4a5a-b431-db41d8c717a7,Wazir Sathe,Female,62,Bihar,Munger,Munger Branch,Checking,27ce5949-a312-4a9c-8866-e2968f9cea53,14-01-2025,14:52:12,25853.65,a6faab60-b111-4f0f-bd01-dd8842488a08,Bill Payment,Clothing,5709.18,POS Mobile Device,"Munger, Bihar",POS,1,INR,+9196929XXXXXX,Laundry service,wazirXXX@XXXXXXX.com
7be246d8-99d0-4b2e-b6ef-c38de938b8c2,Aashi Ganesan,Female,58,Telangana,Karimnagar,Karimnagar Branch,Business,f8a19bb3-c213-4eee-8ed5-09f7178e4d2a,22-01-2025,8:38:25,37804.02,a5040082-875d-49ff-aad7-8617ab432da7,Bill Payment,Groceries,43515.48,Desktop/Laptop,"Karimnagar, Telangana",ATM,1,INR,+9199208XXXXXX,Tuition fee payment,aashiXXXX@XXXXXXX.com
639549c2-d927-43bc-9288-9c5f75cea274,Vritti Chopra,Female,57,Chandigarh,Chandigarh,Chandigarh Branch,Savings,78017b94-ec80-4ef3-9112-caf342c855fa,21-01-2025,10:24:05,22956.71,0d9cbfaa-ec03-4544-8015-396beecfa77d,Transfer,Entertainment,18383.77,Web Browser,"Chandigarh, Chandigarh",Mobile,0,INR,+9193953XXXXXX,Student loan repayment,vrittiXXXX@XXXXX.com
cc45bdd5-afe1-4e5f-b748-401f3e38b414,Banjeet Golla,Female,63,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Checking,9096c5a3-b68b-44a3-9b54-4a4c20724aaa,29-01-2025,16:23:49,22846.61,1403464c-57e2-4085-862b-2cdd3c81e481,Bill Payment,Electronics,78307.99,Bank Branch,"Jagdalpur, Chhattisgarh",ATM,0,INR,+9193958XXXXXX,Mobile recharge,banjeetXXXXX@XXXXX.com
9512488e-efe8-4f0a-be8f-be8e606d88c1,Chatresh Tata,Male,56,Mizoram,Aizawl,Aizawl Branch,Checking,c6b5ebd3-e31f-49aa-a11c-f5ec444102ad,19-01-2025,22:32:59,59032.08,41bd9205-2005-4ad7-aca5-69d6e2f10906,Bill Payment,Restaurant,32898.64,Mobile Device,"Aizawl, Mizoram",ATM,0,INR,+9199751XXXXXX,Childcare expense,chatreshXXXX@XXXXXX.com
61ccf4ca-585b-46b3-a41e-c08390e8e5a1,Chanchal Dyal,Female,27,Rajasthan,Udaipur,Udaipur Branch,Business,c8339617-f97c-418b-9b0b-1f4fe9c8cc4e,20-01-2025,22:50:18,24799.38,0af1f457-78f3-4bd4-ac0c-055a99893052,Withdrawal,Groceries,47795.29,Self-service Banking Machine,"Udaipur, Rajasthan",ATM,0,INR,+9196871XXXXXX,Student loan repayment,chanchalXXX@XXXXXX.com
a8b3fc6e-1055-46f7-b694-f33b678a99ae,Yagnesh Das,Female,50,Gujarat,Ahmedabad,Ahmedabad Branch,Checking,30e819e8-a2c4-488d-a701-aaf4b10d0161,29-01-2025,8:12:13,71319.07,9d905696-c61a-4fa2-92ac-fc77e1a37fcc,Credit,Clothing,92852.16,Mobile Device,"Ahmedabad, Gujarat",ATM,0,INR,+9192835XXXXXX,Gift for partner,yagneshXXXXX@XXXXXXX.com
fa19c5a3-79f3-412a-b235-9f53798e0dc2,Madhavi Goel,Male,38,Odisha,Sambalpur,Sambalpur Branch,Savings,d6c3c55b-04f6-4b03-824b-6470219b236c,19-01-2025,9:13:47,84954.31,865bdf65-a144-492a-bb6e-acffc82ed769,Bill Payment,Entertainment,14150.05,Bank Branch,"Sambalpur, Odisha",ATM,1,INR,+9195111XXXXXX,Subscription fee,madhaviXXXXX@XXXXXX.com
f473c58c-7016-41f6-96ba-35e7111eb0da,Vasana Khalsa,Female,35,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,98b74960-6742-4e85-8360-3850925b8eac,14-01-2025,12:30:06,75598.52,e2b302da-f464-4bbf-9329-67d6ea5fb346,Debit,Clothing,13763.93,Wearable Device,"Diglipur, Andaman and Nicobar Islands",Desktop,0,INR,+9198928XXXXXX,Business expense,vasanaXXXXX@XXXXXX.com
9ccb1ae7-763d-473e-ac58-f4845921f1ee,Jatin Lala,Female,48,Andhra Pradesh,Nellore,Nellore Branch,Business,4927e575-ef4e-4bee-8bcc-15ce28c3053f,9/1/2025,16:57:19,30327.91,a8509699-51f2-4d8f-8f6b-6ca289e34203,Credit,Restaurant,7932.13,Smart Card,"Nellore, Andhra Pradesh",Desktop,0,INR,+9191557XXXXXX,Bookstore purchase,jatinXXXXX@XXXXXX.com
47309ec8-2897-4d04-b600-39055e9976e0,Om Swaminathan,Male,38,Andaman and Nicobar Islands,Car Nicobar,Car Nicobar Branch,Business,65b8842c-e542-46df-8b1d-ac1de211820a,29-01-2025,15:13:59,92154.71,2264c4db-de88-4bac-b666-4bbe47a1832e,Bill Payment,Health,10700.84,Biometric Scanner,"Car Nicobar, Andaman and Nicobar Islands",ATM,0,INR,+9194269XXXXXX,Sports equipment,omXXX@XXXXXX.com
fbd08971-fa4e-4ab2-a689-dcc49df4df62,Udyati Walia,Female,69,Madhya Pradesh,Indore,Indore Branch,Checking,574d9d37-ef7c-40b4-8578-69aa87ed9ea6,24-01-2025,5:47:22,55787.43,4716cd64-f7e6-4a58-9476-ac6996989336,Credit,Health,98504.66,ATM,"Indore, Madhya Pradesh",POS,0,INR,+9193440XXXXXX,Courier charges,udyatiXXXXX@XXXXXXX.com
d4d9c8d4-968e-4ba0-8b42-33520a00e8f4,Abha Atwal,Female,61,Tamil Nadu,Coimbatore,Coimbatore Branch,Business,32eee0ea-3f0f-4fd9-975b-39888549e366,13-01-2025,13:51:34,23683.92,3d159ee0-1124-4c46-9cc0-6be7e0ce0814,Withdrawal,Electronics,30952.98,ATM,"Coimbatore, Tamil Nadu",POS,0,INR,+9193943XXXXXX,Contract renewal,abhaXXX@XXXXX.com
83de7713-b6bf-44db-88dd-befeccab4ce0,Wakeeta Kara,Male,55,West Bengal,Howrah,Howrah Branch,Savings,ab9f4fe5-49d1-4215-9f54-80e84a54d57c,22-01-2025,11:51:37,42116.18,f1b9769b-4c2e-41b5-8440-557cbbcbe77b,Withdrawal,Electronics,8095.2,ATM,"Howrah, West Bengal",Desktop,0,INR,+9199157XXXXXX,Electronic gadget repair,wakeetaXXX@XXXXXX.com
5f77c251-1817-4ce0-9878-2d60ef1520a2,Devika Dhar,Female,45,Odisha,Sambalpur,Sambalpur Branch,Business,22ef88f3-6a13-4d4b-bf64-ff2745449bab,19-01-2025,22:51:13,62356.27,58496ff2-dfda-436b-9682-7d052985c721,Debit,Health,86343.15,Voice Assistant,"Sambalpur, Odisha",Desktop,0,INR,+9192787XXXXXX,Apparel purchase,devikaXXX@XXXXX.com
c219cf5b-a60c-4b91-bd35-18dcd8b890c8,Ekansh Batta,Female,30,Delhi,South Delhi,South Delhi Branch,Savings,e70fcd8c-7d87-446a-85af-f06038550bbc,7/1/2025,17:37:57,39445.73,b7269af8-29e3-4ba3-8bef-367ef5c4a418,Transfer,Restaurant,25425.94,Biometric Scanner,"South Delhi, Delhi",ATM,0,INR,+9194952XXXXXX,Penalty fee,ekanshXXXX@XXXXX.com
2042bc00-cc99-41d8-b20f-137f8c743da0,Ridhi Yogi,Male,59,Odisha,Berhampur,Berhampur Branch,Checking,69000b8e-bb69-4d64-bf9b-578c07458caf,20-01-2025,14:34:07,35329.84,f71e8ffc-c5fb-41b9-9c5d-f1d0351d4843,Credit,Clothing,57735.7,Voice Assistant,"Berhampur, Odisha",POS,0,INR,+9194188XXXXXX,Taxi booking,ridhiXXXXX@XXXXX.com
d521e494-ae9f-453f-a035-972149a1de6a,Eta Venkataraman,Male,19,Madhya Pradesh,Gwalior,Gwalior Branch,Savings,7e1edf3a-d278-4992-8b85-158dc17dded9,18-01-2025,1:27:21,98282.4,37bdd006-e72b-42cf-8484-87bc8475fa80,Withdrawal,Clothing,52120.83,ATM Booth Kiosk,"Gwalior, Madhya Pradesh",POS,0,INR,+9196923XXXXXX,Training course fee,etaXXXXX@XXXXX.com
d4f461fe-8dbf-4513-8d80-af4f60285f1e,Anya Venkatesh,Female,38,Mizoram,Aizawl,Aizawl Branch,Checking,f1d59134-13fc-4e6c-8c56-b2e31b089a7c,7/1/2025,10:43:15,34368.49,82f1fad8-5d49-44e2-8600-8baa3e521825,Transfer,Health,94898.13,Debit/Credit Card,"Aizawl, Mizoram",ATM,0,INR,+9196317XXXXXX,Streaming service,anyaXXX@XXXXXXX.com
c603a2fc-eb04-42d1-937b-eaa9ea213145,Alka Batta,Male,49,Manipur,Kangpokpi,Kangpokpi Branch,Business,e705848c-1c76-476d-bdaa-67c57cf92aed,14-01-2025,14:56:37,43077.92,8e9c4363-a310-47fe-82af-7f17dbc5594b,Transfer,Entertainment,68338.53,Web Browser,"Kangpokpi, Manipur",ATM,0,INR,+9194915XXXXXX,Installment payment,alkaXXX@XXXXXX.com
ad41b1a4-6672-400b-9b83-2f6090e226e1,Jacob Balasubramanian,Male,32,Uttar Pradesh,Kanpur,Kanpur Branch,Business,5c7fd8cc-d80e-4806-a418-5e39652575b8,7/1/2025,7:23:29,51453.98,3948949d-603f-449f-ba03-a445707e0f17,Transfer,Clothing,82526.68,Payment Gateway Device,"Kanpur, Uttar Pradesh",ATM,0,INR,+9197664XXXXXX,Mobile recharge,jacobXXXXX@XXXXXXX.com
6ec1fe01-454d-4286-9d85-d96c70630f00,Indira Ramanathan,Female,50,Delhi,East Delhi,East Delhi Branch,Business,857525f9-2e17-493b-aa65-aea58d12a861,11/1/2025,12:37:01,10304.91,c0eb0760-3c2b-46b3-a456-d04106bc2104,Withdrawal,Groceries,90310.9,ATM,"East Delhi, Delhi",POS,0,INR,+9193582XXXXXX,Bank fee,indiraXXX@XXXXXX.com
32a50238-e369-442b-91e4-5b8c5b96baf1,Pooja Goyal,Female,63,Chandigarh,Chandigarh,Chandigarh Branch,Business,c61a59df-7583-4139-ad58-8a729551dd77,12/1/2025,16:45:00,80082.34,a42b6350-cae7-4536-8671-5fe94fb1ee5a,Debit,Restaurant,57637.44,POS Terminal,"Chandigarh, Chandigarh",Desktop,0,INR,+9192124XXXXXX,Tourist attraction payment,poojaXXX@XXXXXXX.com
08a605e7-af6c-4bce-8367-1305bff7de0b,Jagat Kalla,Male,67,Arunachal Pradesh,Naharlagun,Naharlagun Branch,Checking,5369039d-8217-4459-9dc3-97bef13b62a5,21-01-2025,7:42:11,88674.7,8a1747ff-3395-4fd8-a21c-03093961e1e9,Withdrawal,Groceries,31189.5,Self-service Banking Machine,"Naharlagun, Arunachal Pradesh",Desktop,0,INR,+9191958XXXXXX,Insurance premium,jagatXXXXX@XXXXXX.com
c6ef20fc-16d3-4a3a-b0b4-1eeac9ee8cb6,Hemangini Reddy,Male,34,Uttar Pradesh,Meerut,Meerut Branch,Checking,ade716e1-128c-48bc-8e4b-5f4d3811d202,25-01-2025,13:02:12,37331.75,d915e6db-a3b3-455f-ae2a-4d06627663e4,Bill Payment,Clothing,99996.44,Desktop/Laptop,"Meerut, Uttar Pradesh",ATM,0,INR,+9197313XXXXXX,Legal services payment,hemanginiXXX@XXXXX.com
28520fa7-0483-4a07-88c6-f0c55c47152a,Jhalak Ahuja,Female,47,Puducherry,Yanam,Yanam Branch,Business,691b4319-5f65-4802-aaa1-b4a008aa149a,23-01-2025,13:21:57,28002.78,5a30add7-90b0-4735-a988-92c3c6ccb13a,Withdrawal,Electronics,80125.49,ATM Booth Kiosk,"Yanam, Puducherry",Desktop,0,INR,+9195590XXXXXX,Property tax payment,jhalakXXXX@XXXXXXX.com
eb39fc08-d8be-4633-86d3-9c4887df9493,Nathaniel Vig,Male,43,Lakshadweep,Kavaratti,Kavaratti Branch,Business,fe813c2e-08a7-49fe-9844-74638591edd3,4/1/2025,6:40:28,78454.08,ee5c48bc-6529-4ce3-b1f6-1f27bbcbd5dd,Bill Payment,Entertainment,10997.07,Bank Branch,"Kavaratti, Lakshadweep",Mobile,1,INR,+9198594XXXXXX,Streaming subscription,nathanielXXXXX@XXXXX.com
76b7d19a-86f8-4615-a645-2a37acc5f27a,Omkaar Modi,Female,33,Meghalaya,Nongstoin,Nongstoin Branch,Checking,8409ab3c-4e47-4869-bcd7-8d5b0091036e,9/1/2025,18:10:21,45607.38,183819e0-2d37-4930-80d8-c4078ba9d7b6,Credit,Restaurant,55361.63,Bank Branch,"Nongstoin, Meghalaya",Mobile,0,INR,+9198536XXXXXX,Gifts for family,omkaarXXXXX@XXXXXXX.com
73c9831b-0a27-4ed1-96d5-0b9b518af308,Jairaj Parekh,Male,44,Arunachal Pradesh,Ziro,Ziro Branch,Savings,2c6b77f9-0a5e-4dab-8f66-79d28f4c1653,4/1/2025,21:04:10,7816.78,51c7bef5-74c3-473b-8fc5-b2cb4720fd66,Bill Payment,Entertainment,36936.8,ATM,"Ziro, Arunachal Pradesh",ATM,0,INR,+9191103XXXXXX,Restaurant dining,jairajXXX@XXXXXX.com
1ff0f7c1-7eb3-4940-a9e2-80e71f820606,Sara Narang,Male,27,Madhya Pradesh,Bhopal,Bhopal Branch,Business,5501c467-4fa0-4588-ba0a-752da340c361,5/1/2025,5:13:01,57528.91,321a666f-dc90-4a85-9bb5-dc5e416d0b0e,Credit,Restaurant,41491.95,Virtual Card,"Bhopal, Madhya Pradesh",ATM,0,INR,+9192434XXXXXX,Childcare expense,saraXXXX@XXXXX.com
4d428e3a-7de8-485b-97d3-200aa8810ce9,Ishita Deshmukh,Female,67,West Bengal,Siliguri,Siliguri Branch,Business,d69d5cad-d82f-4540-aa2f-a952bfbda784,15-01-2025,16:55:08,56358.49,6417b109-5e04-44a4-ae2b-f0c1ca16efb2,Bill Payment,Entertainment,91103.33,Payment Gateway Device,"Siliguri, West Bengal",Mobile,0,INR,+9198267XXXXXX,Event ticket purchase,ishitaXXXXX@XXXXX.com
849d95c2-8376-4998-b520-a8620b9d7492,Ethan Tiwari,Male,30,Maharashtra,Nashik,Nashik Branch,Checking,b1818529-36c1-4814-b11f-da6b7917fb8a,17-01-2025,9:18:08,76297.96,f971176a-e83b-40d7-af66-d542ea27a687,Debit,Restaurant,46445.67,POS Mobile App,"Nashik, Maharashtra",POS,0,INR,+9193894XXXXXX,Restaurant dining,ethanXXXX@XXXXXX.com
84990cb2-7a20-442f-875f-1f36102d42a2,Nathan Sridhar,Male,63,Bihar,Patna,Patna Branch,Savings,224579d9-51a9-4601-a56e-ded7deaf6cca,1/1/2025,19:03:58,11760.6,15a3d5ce-f980-47ee-9326-12779c7c0489,Transfer,Health,93992.78,Mobile Device,"Patna, Bihar",POS,0,INR,+9195118XXXXXX,Online clothing store,nathanXXXXX@XXXXXX.com
b32bd4b7-e1c5-4376-88f1-b543c3f4dde7,Sanaya Dutta,Male,36,Delhi,West Delhi,West Delhi Branch,Business,90c8351a-2f1d-4469-b549-e02f52220e84,21-01-2025,19:54:10,30677.89,f3fb1044-bdb6-423e-aefb-895900ef230b,Credit,Entertainment,38172.47,Web Browser,"West Delhi, Delhi",POS,0,INR,+9193345XXXXXX,Tech gadgets purchase,sanayaXXXX@XXXXXXX.com
6347fc8b-4de1-41dc-9427-9119615bcfbd,Radha Lal,Male,51,Manipur,Kangpokpi,Kangpokpi Branch,Savings,7a835ec1-b864-476b-b945-8e625ef68a1c,23-01-2025,19:11:51,85964.35,0c10d5b9-ddd6-4053-90b5-31004ea2bc8a,Debit,Entertainment,61766.95,ATM,"Kangpokpi, Manipur",Mobile,0,INR,+9199838XXXXXX,Customer service charge,radhaXXX@XXXXXXX.com
ac331aea-0fd2-4728-b435-2394e671925d,Aachal Srinivasan,Female,28,Telangana,Karimnagar,Karimnagar Branch,Business,607e9326-6c0b-4bd9-86b0-560a70eb0a79,17-01-2025,12:02:36,67534.22,d3ac3f7c-5595-4a31-8b72-4b1a20b4cb09,Bill Payment,Clothing,25415.12,POS Terminal,"Karimnagar, Telangana",ATM,1,INR,+9191577XXXXXX,Clothing purchase,aachalXXX@XXXXXX.com
5caded77-e6e8-48d3-9b78-4c86fc32a19f,Chanakya Arya,Female,44,Maharashtra,Aurangabad,Aurangabad Branch,Checking,1334a300-dfde-4522-beac-84754cbe558e,26-01-2025,18:29:53,59598.17,23bb5ab3-dd67-42f7-9ed1-623d54004013,Bill Payment,Entertainment,22908.18,QR Code Scanner,"Aurangabad, Maharashtra",ATM,0,INR,+9197126XXXXXX,Parking charges,chanakyaXXX@XXXXX.com
13df700b-6051-413c-90f0-44d375e7319b,Hritik Sandal,Female,63,Andaman and Nicobar Islands,Port Blair,Port Blair Branch,Savings,f3f5df7e-ec0b-4676-8940-f616536aba5a,29-01-2025,14:17:01,54004.6,61f7469b-f2ab-47ce-8ef1-a091cef951e7,Debit,Restaurant,49686.95,Self-service Banking Machine,"Port Blair, Andaman and Nicobar Islands",Mobile,0,INR,+9196552XXXXXX,Food subscription,hritikXXXXX@XXXXXXX.com
c3f2eb86-cadb-4736-b6b3-05a6367f9454,Anmol Pandey,Female,24,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Branch,Business,a1f317f1-0e9c-4a06-9010-c0fe338d7bef,2/1/2025,9:28:23,39215.99,9b866cd8-4fe5-4fdb-8143-ea913df42251,Debit,Groceries,58669.69,Mobile Device,"Diu, Dadra and Nagar Haveli and Daman and Diu",Mobile,0,INR,+9197554XXXXXX,Freelancer payment,anmolXXXX@XXXXX.com
262259b3-5a62-4c5b-a7a0-dc436d7b84f0,Chanakya Rastogi,Female,62,Bihar,Patna,Patna Branch,Checking,0942b5db-c224-41b2-9fbe-8e09e41ff040,14-01-2025,20:16:38,90099.61,0962db2e-ba6f-416c-b0f0-ebdf09c3d682,Credit,Clothing,66327.52,Payment Gateway Device,"Patna, Bihar",ATM,0,INR,+9197242XXXXXX,Wedding shopping,chanakyaXXX@XXXXXX.com
1db582ad-bb42-45ba-801d-779ac0b85051,Hemang Hans,Male,63,Uttar Pradesh,Lucknow,Lucknow Branch,Savings,6fbf00a2-51a0-4137-8146-48de8ee83076,24-01-2025,4:41:26,12118.11,12f289d9-25e7-4434-bece-44955b0e23f2,Transfer,Electronics,15409.55,Payment Gateway Device,"Lucknow, Uttar Pradesh",POS,0,INR,+9196135XXXXXX,Home renovation,hemangXXX@XXXXXX.com
f3a721c1-ddc9-4a92-b51d-5a8718e3ae34,Oliver Wagle,Male,53,Chhattisgarh,Korba,Korba Branch,Savings,a75e1181-05cf-432c-8ae5-f057dfe6d3c4,29-01-2025,23:01:41,61726.5,5e51ed6a-095b-4d80-af47-0ebec8a1207a,Withdrawal,Entertainment,71543.32,ATM Booth Kiosk,"Korba, Chhattisgarh",Mobile,0,INR,+9191772XXXXXX,Bike rental,oliverXXX@XXXXXX.com
3ac2ba91-7042-4cd4-aedf-001d70922867,Indira Dutt,Female,54,Rajasthan,Jodhpur,Jodhpur Branch,Savings,682ad1dc-def6-4a70-8da0-de305fcfc850,19-01-2025,8:48:49,32354.64,b71d3a0f-c077-405e-aeeb-5a2de499c23b,Bill Payment,Health,77571.04,Wearable Device,"Jodhpur, Rajasthan",POS,0,INR,+9195559XXXXXX,Music concert tickets,indiraXXXX@XXXXXXX.com
8d4f2c20-606e-4e43-927d-a2b0848209ff,Ronith Mander,Male,21,Dadra and Nagar Haveli and Daman and Diu,Diu,Diu Branch,Savings,d1fd1bf0-e092-4efe-b022-1ea908cc2a10,6/1/2025,10:25:12,33051.49,1d800082-4a19-4ed7-a827-a54835d24973,Credit,Clothing,49771.73,Debit/Credit Card,"Diu, Dadra and Nagar Haveli and Daman and Diu",POS,0,INR,+9195584XXXXXX,Courier charges,ronithXXXX@XXXXX.com
fb255569-1443-4bce-b3be-cb4fc7893621,Amruta Ramaswamy,Female,25,Telangana,Khammam,Khammam Branch,Business,0f495954-7eb0-4014-af33-1f0e9e78d427,18-01-2025,11:44:20,39057.89,314cb539-d6ab-4444-828c-f87a57634142,Bill Payment,Groceries,8838.06,Biometric Scanner,"Khammam, Telangana",POS,0,INR,+9199141XXXXXX,Investment in gold,amrutaXXXX@XXXXX.com
5a796291-3e9b-43f4-9f93-aa2d998a5907,David Shanker,Female,29,Sikkim,Mangan,Mangan Branch,Savings,ef04df3c-2daa-4bea-bb47-613d4624c0b5,12/1/2025,4:43:08,83180.02,37a4e721-32fd-44aa-8988-b74901d357fe,Bill Payment,Groceries,28223.52,ATM Booth Kiosk,"Mangan, Sikkim",ATM,0,INR,+9196982XXXXXX,Dinner payment,davidXXXX@XXXXXXX.com
3c727dab-bc30-4446-994a-d37546c6e2f3,Krisha Sem,Male,36,Gujarat,Vadodara,Vadodara Branch,Savings,a251626f-65d1-4816-ab21-3604c272c292,27-01-2025,18:07:15,86529.82,7d9f38c3-c57e-48dc-8454-7fd4e616f6d1,Transfer,Restaurant,11548.32,POS Terminal,"Vadodara, Gujarat",ATM,0,INR,+9199745XXXXXX,Freelancer payment,krishaXXXXX@XXXXXXX.com
06ba7817-6f00-4aa5-be11-95c1035a1e76,Yachana Gulati,Female,69,Andhra Pradesh,Nellore,Nellore Branch,Business,7aca7bf3-15cb-4462-99c2-aeb8c2cd7212,7/1/2025,23:37:02,49884.13,ac62323b-e598-4150-89bf-e17944dad072,Debit,Clothing,61833.49,ATM,"Nellore, Andhra Pradesh",Desktop,0,INR,+9192060XXXXXX,Gifts for family,yachanaXXX@XXXXXX.com
6b13170c-788f-4000-ba66-0852a3867fe1,Urishilla Goyal,Female,32,Uttarakhand,Nainital,Nainital Branch,Business,20ea8503-fb71-4b4d-a258-2d0e46444245,28-01-2025,15:44:32,68482.56,7d940a12-512c-463a-b2a0-2de80ff9db91,Bill Payment,Clothing,17663.84,Wearable Device,"Nainital, Uttarakhand",POS,0,INR,+9197622XXXXXX,Flight booking,urishillaXXXXX@XXXXX.com
95bce29d-1088-4fb5-bed4-496fd271bb32,Alka Bandi,Female,32,Meghalaya,Shillong,Shillong Branch,Business,87e79815-4e58-4ab9-87de-22a410a96302,23-01-2025,0:59:25,46372.71,66d743ec-6a73-4f5d-ac34-0a160178820c,Credit,Entertainment,87539.58,QR Code Scanner,"Shillong, Meghalaya",Desktop,0,INR,+9194647XXXXXX,Taxi fare,alkaXXXX@XXXXXXX.com
a108e09a-a857-45b5-933d-f54df6f9fe59,Gauri Badami,Female,50,Chhattisgarh,Durg,Durg Branch,Business,9e70f024-ef6c-4ef9-aa62-4f75dec7eb2b,15-01-2025,15:36:41,85563.75,c6edbfea-9e81-4ef3-9af1-1a925f0c0c1a,Transfer,Clothing,9050.86,Bank Branch,"Durg, Chhattisgarh",Mobile,0,INR,+9196228XXXXXX,Meal plan,gauriXXX@XXXXXX.com
d74cec3d-2da3-4df0-a73c-e53ada786684,Ekaraj Tata,Male,61,Karnataka,Mangalore,Mangalore Branch,Checking,b697ccc2-fc11-4f59-9432-d7c7c580252a,27-01-2025,10:42:22,21834.41,d8dbc895-cacf-4b1c-8437-8aa15d7843e7,Transfer,Health,70138.66,Tablet,"Mangalore, Karnataka",ATM,0,INR,+9199809XXXXXX,Ticket booking,ekarajXXXXX@XXXXXX.com
c7cdc78f-145f-4a62-b7f6-4a988d581252,Ronith Prashad,Male,27,Andaman and Nicobar Islands,Car Nicobar,Car Nicobar Branch,Checking,02da108b-de6d-4e14-9898-c713ca9487d9,4/1/2025,7:28:52,50989.65,1a1b249d-488c-47a3-a89f-8331421da57c,Credit,Electronics,79894.52,QR Code Scanner,"Car Nicobar, Andaman and Nicobar Islands",Desktop,0,INR,+9197467XXXXXX,Conference fee,ronithXXX@XXXXX.com
cd145d84-4433-4bb1-baf0-360a8becb2e0,Jai Ganguly,Female,21,Andhra Pradesh,Nellore,Nellore Branch,Business,3e3f0df1-c28d-462d-b60e-62338d56a6a5,27-01-2025,2:06:25,40208.12,a4b9621c-3ca3-4a91-9bb7-ada5ddc39428,Debit,Electronics,44957.25,Desktop/Laptop,"Nellore, Andhra Pradesh",POS,0,INR,+9198950XXXXXX,Mutual fund investment,jaiXXXX@XXXXXXX.com
4b143593-652a-4737-9061-376817f82609,Tristan Kashyap,Female,47,Madhya Pradesh,Gwalior,Gwalior Branch,Savings,306fc90c-fa70-476d-b16e-b82b1b4d1e11,4/1/2025,13:45:58,6975.42,08d677f2-e272-4d8d-8359-3e291a6f114e,Debit,Health,94300.93,POS Mobile Device,"Gwalior, Madhya Pradesh",Desktop,0,INR,+9194403XXXXXX,Business expense,tristanXXXX@XXXXXX.com
56c8645f-fa35-4242-a2cd-9f237c1753cf,Damyanti Natt,Male,49,Meghalaya,Tura,Tura Branch,Savings,81bc12b5-cd5f-48bd-8603-a7a09474cf7e,11/1/2025,6:12:36,77244.22,364ed044-a60a-43af-9a04-d466d58735aa,Bill Payment,Electronics,85246.66,Mobile Device,"Tura, Meghalaya",Mobile,0,INR,+9194667XXXXXX,Event ticket purchase,damyantiXXXXX@XXXXXXX.com
89fcde7e-f204-4767-b9e5-64c697e1c3bc,Chakradhar Amble,Female,56,Assam,Nagaon,Nagaon Branch,Checking,c5d53dde-3b4a-42a1-b21b-999d5e10de03,8/1/2025,2:13:23,33933.57,27601ccd-a2cc-4eb6-a29d-9d44eee15e81,Withdrawal,Electronics,40416.45,ATM,"Nagaon, Assam",Mobile,0,INR,+9193240XXXXXX,Home repairs,chakradharXXXXX@XXXXX.com
38f74cbf-9256-4de1-b613-d96048291f45,Darsh Bedi,Male,57,Tripura,Agartala,Agartala Branch,Business,ab57e20c-6bc6-4896-b63d-6c10d40159fd,13-01-2025,0:12:17,23572.85,4218a5f8-205f-44dd-8845-0723b2a89cda,Transfer,Health,76798.39,Web Browser,"Agartala, Tripura",POS,0,INR,+9195424XXXXXX,Investment in gold,darshXXX@XXXXX.com
fb088c99-db47-4fea-84ff-d107d0fe90bb,William Baral,Male,39,Puducherry,Mahe,Mahe Branch,Savings,2150e1d7-6c2c-4872-b6b4-d38d92e003ea,29-01-2025,2:37:18,19188.2,cc73a54c-049d-4b2a-8e53-1603b2337870,Credit,Electronics,58017.43,POS Mobile Device,"Mahe, Puducherry",Desktop,0,INR,+9191989XXXXXX,Investment in gold,williamXXXXX@XXXXX.com
8db8929f-8618-498c-bb8b-bcc1dc88c0ee,Vincent Sood,Male,53,Chhattisgarh,Raipur,Raipur Branch,Checking,1b015566-a6b3-4626-8393-4eb8785a556b,6/1/2025,6:53:16,65091.21,3f441bd7-d7b3-4a86-a23a-1f401cbd3b40,Transfer,Entertainment,24758.25,POS Mobile App,"Raipur, Chhattisgarh",Desktop,0,INR,+9196926XXXXXX,POS transaction,vincentXXX@XXXXXXX.com
